Geo_Shape,Distance,Departure_PTCAR_ID,Arrival_PTCAR_ID,Departure_Name_FR,Departure_Geo_Point,Departure_Classement_FR,Arrival_Name_FR,Arrival_Geo_Point,Arrival_Classement_FR,disabled
"[[49.85424516060265, 5.452480885543951], [49.85414496713732, 5.452590112846771], [49.85372642936192, 5.453087571251835], [49.85327036828193, 5.453720947666045], [49.849017147338834, 5.460614008881909], [49.8483687722594, 5.461599968924815], [49.84784372629108, 5.462286896764808], [49.84730661439252, 5.462890311419004], [49.84668366341285, 5.463485427311383], [49.84606961698501, 5.463971577466121], [49.84511211726833, 5.464544145825973], [49.84411024480132, 5.46495160613689], [49.84309999407032, 5.46517240448622], [49.84205668267018, 5.465211411], [49.841336115970506, 5.465129113188395], [49.84060513647132, 5.464955582584355], [49.83164471554903, 5.462138425924226], [49.830972453855146, 5.461978406830817], [49.83015503489576, 5.461878402407657], [49.82938430271808, 5.461894209758151], [49.828549164046855, 5.462030729407069], [49.8274596763988, 5.462395796481274], [49.82648648219635, 5.462917640178218], [49.82576797763934, 5.463434290750176], [49.82509003086659, 5.464039552998516], [49.824462435343776, 5.464715232597724], [49.823824157881454, 5.465543742439521], [49.82334780668601, 5.466278991838474], [49.82284683283359, 5.467185931740483], [49.821083061895045, 5.470964803183075], [49.820519401491275, 5.4720936844797], [49.819909875146095, 5.473184934252216], [49.81923118064582, 5.474277412720497], [49.818336979935204, 5.475548054662786], [49.813350223436636, 5.481739087245807], [49.812154738432746, 5.483146329495932], [49.81136175423847, 5.483882698290749], [49.810544349381296, 5.484466953693022], [49.80982664522305, 5.484858636805875], [49.80852856327403, 5.485482184086128], [49.807901897998086, 5.485864421603736], [49.8073469775164, 5.486284303646052], [49.80659144274701, 5.486990923157888], [49.80043695529986, 5.49392132819158], [49.7994885285529, 5.494927152148697], [49.79856033461268, 5.495767271900922], [49.79744079006595, 5.496634954161232], [49.79630961491553, 5.497368139442208], [49.795281158064896, 5.497919450267072], [49.79433622723605, 5.49833428764389], [49.793032717576985, 5.498816915946619], [49.79108097084666, 5.4995563733971], [49.7901265966712, 5.500002656113672], [49.78915318402624, 5.500541942663456], [49.7880515064939, 5.501281021997367], [49.78724898886391, 5.501918867526781], [49.7851210695202, 5.503839994510017], [49.784313780162336, 5.504517779913504], [49.783764849527806, 5.504893084302432], [49.78316547936707, 5.505222540791354], [49.78263503533035, 5.505451691607199], [49.781713353854656, 5.505727055816071], [49.780196194181315, 5.506093362677092], [49.77952785144427, 5.506364214974103], [49.77885868783748, 5.506740293205131], [49.777873335161914, 5.507450726820703], [49.77698763429575, 5.508235141347777], [49.776261233301206, 5.509067461108959], [49.77418398765694, 5.511998634728306], [49.77344509695414, 5.512962312137379], [49.77284172599341, 5.513608749432909], [49.77232412470974, 5.514076032252299], [49.77174208048024, 5.514517888837682], [49.77078708504498, 5.51510543019249], [49.76737537449695, 5.517088840704048], [49.766602450926165, 5.517675979901116], [49.763089308309446, 5.520974548106165], [49.76215636962297, 5.521819458263918], [49.76149896396394, 5.522321782814165], [49.76088168705029, 5.522714221656223], [49.76027093684807, 5.523029910407115], [49.75972600946651, 5.523247027053904], [49.75913263171836, 5.523413562277432], [49.75844575526734, 5.523516151670347], [49.754930844957656, 5.523534840331334], [49.753980657664435, 5.523596189234207], [49.75332085645445, 5.523751250867692], [49.75258222585035, 5.524032786328119], [49.751785364684324, 5.524475561860462], [49.75099665998411, 5.525076584963569], [49.749369646830985, 5.526683770436581], [49.74865631705953, 5.527312285403281], [49.74809758446674, 5.527688759821712], [49.747564215686126, 5.527957807480809], [49.74703651040066, 5.52814698783489], [49.74629239500024, 5.528298613273376], [49.74461988816623, 5.528503257908142], [49.74362459087927, 5.528765642981548], [49.742809852950316, 5.52912055128867], [49.73882715245225, 5.531080042122124], [49.73793861677158, 5.531635442234212], [49.73711261744354, 5.532305682374658], [49.736421336818246, 5.532990953299687], [49.733439498590435, 5.536113003651544], [49.732638296629744, 5.53686180850432], [49.73192015902294, 5.537449054503998], [49.73090163416816, 5.53816547961352], [49.72742014932923, 5.539755333379613]]",16.0747091967526,786,752,Marbehan,"49.72742014792389, 5.539755333578618",Gare,Neufchâteau,"49.85424515919912, 5.452480885743121",Gare,0
"[[49.920246581133696, 5.378998507038373], [49.920145838155435, 5.379179330838067], [49.91962690647259, 5.380011049856312], [49.9166200626262, 5.384186332641874], [49.91483622227454, 5.386520730027313], [49.90387013657514, 5.401808140640208], [49.90307022978958, 5.40288476233481], [49.90243256457482, 5.403667010944493], [49.90161939540606, 5.40455716104089], [49.90063346340112, 5.405500270410183], [49.89943050205554, 5.406484370152661], [49.89866559054526, 5.407021894565026], [49.89772050089266, 5.407607486959244], [49.8965941233931, 5.408179868400649], [49.89507377542547, 5.408732748398601], [49.89425021841142, 5.408953655797505], [49.89301636204005, 5.409176227837709], [49.88935800071509, 5.409626736423442], [49.888312193604385, 5.409828503368979], [49.88726858796628, 5.410126341878643], [49.88605124240461, 5.410600122222935], [49.885222526208295, 5.411002658152834], [49.88404435613835, 5.411682018980878], [49.88308423368144, 5.412355656237378], [49.88185792746908, 5.413398343245925], [49.88058440686736, 5.414702519539193], [49.87989273574771, 5.415511244285075], [49.878682088524975, 5.417135252568624], [49.878115324916706, 5.417999447678104], [49.87712649203192, 5.419723435078239], [49.876224267601344, 5.421594371645342], [49.87559844687838, 5.423123831787731], [49.87501598461849, 5.42478582613998], [49.87457811629693, 5.426239143358242], [49.87387542251257, 5.428672314045457], [49.8733387263083, 5.430242954885975], [49.87289609509694, 5.431377607893725], [49.87218905759488, 5.432972857971137], [49.871607752467284, 5.43412649896934], [49.87105591843216, 5.435116605121148], [49.8704444061387, 5.436112664208943], [49.869820375095586, 5.437032669851609], [49.86912960255756, 5.437954432976811], [49.8684353530864, 5.438790189666312], [49.86734037605127, 5.439950004448156], [49.85476465860382, 5.451957836125239], [49.85424516060265, 5.45248088554395]]",9.34092778399956,723,752,Libramont,"49.920246579730915, 5.378998507237662",Gare,Neufchâteau,"49.85424515919912, 5.452480885743121",Gare,0
"[[50.55197706629923, 4.720151428541853], [50.532974982431014, 4.750194075854361]]",3.00036668872004,148,754,Beuzet,"50.53297498103598, 4.750194076054755",Point darrêt,Lonzée,"50.5519770649044, 4.720151428742302",Point darrêt,0
"[[50.57124514484745, 4.690630393213302], [50.570557599114714, 4.691358399186168], [50.569369704821725, 4.692741075872894], [50.55197706629923, 4.720151428541853]]",2.9981827733687703,438,754,Gembloux,"50.57124514345281, 4.690630393413791",Gare,Lonzée,"50.5519770649044, 4.720151428742302",Point darrêt,0
"[[50.765128381018265, 4.272571084560076], [50.75154826326621, 4.258657550563634]]",1.8015984144312096,232,759,Buizingen,"50.75154826187237, 4.258657550764855",Gare,Lot,"50.7651283796248, 4.272571084761274",Gare,0
"[[50.79177235834205, 4.295521156543188], [50.786509876367845, 4.291259243481631], [50.772976628490234, 4.280276807737927], [50.77124299594401, 4.278771580035054], [50.76512838101827, 4.272571084560081]]",3.37992084527007,1021,759,Ruisbroek,"50.79177235694931, 4.295521156744342",Point darrêt,Lot,"50.7651283796248, 4.272571084761274",Gare,0
"[[50.671773574303224, 4.570373990520091], [50.670389393127344, 4.570066448671294], [50.6645913871897, 4.57225490621861], [50.6637189348709, 4.572678573130507], [50.66287373650412, 4.573195481555274], [50.66145796364825, 4.574210641415229], [50.66040240947645, 4.575124287292002], [50.65949311338558, 4.576013362150182], [50.658746895097444, 4.576798043012582], [50.65816531342059, 4.577487613320049], [50.657597664356665, 4.578250840392902], [50.656994430285614, 4.579176951051598], [50.65632184530212, 4.58034271830504], [50.653120034642235, 4.586117570123398], [50.65234622926751, 4.587744728038516], [50.65187271146574, 4.588968248233464], [50.651442039913405, 4.59034565456904], [50.65106248334026, 4.591922094170503], [50.65081252370323, 4.593367762381716], [50.650702432524014, 4.594232773530335], [50.65058854106504, 4.595845790136309], [50.65057345375479, 4.597330884290876], [50.65060945525555, 4.598292324791623], [50.650682444118424, 4.599253028810391], [50.65079689294014, 4.600246887037416], [50.65095631941112, 4.601290181318172], [50.65114493204354, 4.602254793790969], [50.65255605265712, 4.608621146512335], [50.65281146429267, 4.609576617816021], [50.65298535503682, 4.610107729449599], [50.65337828127564, 4.611094470567952], [50.653814494225855, 4.61196966425991], [50.65417333623605, 4.612568501660412], [50.65454024054147, 4.613093853697761], [50.65493832640376, 4.613581829847096], [50.65541151312536, 4.614073811823614], [50.65582671744858, 4.614435535967938], [50.65637015358025, 4.614822897691695], [50.65684663965523, 4.615091405329998], [50.65738138078254, 4.615317159826166], [50.66487737304952, 4.614032771939035], [50.665830419180054, 4.613788504661613], [50.666280846595406, 4.613710081395581], [50.66671814800192, 4.613717450026949], [50.66731517637895, 4.613864770647339], [50.667635760781735, 4.614013200386397], [50.66794945988598, 4.614207993884055], [50.669942365664625, 4.616284940483432]]",6.35155414175685,936,762,Ottignies,"50.671773572909835, 4.57037399072079",Gare,Louvain-la-Neuve,"50.66994236427151, 4.616284940684052",Gare,0
"[[51.24356131845809, 4.424880242352097], [51.243690944878445, 4.42513461743506], [51.24634062242443, 4.424964594586864], [51.25037758781359, 4.425224963506428], [51.25118433084877, 4.425318405536647], [51.253496730574035, 4.425779522317242], [51.25381415060034, 4.425862968049251], [51.25714642514927, 4.426705102863036], [51.261690357038965, 4.42794672098202]]",2.0413438005841997,58,764,Anvers-Noorderdokken,"51.261690355656995, 4.427946721182962",Point darrêt,Anvers-Luchtbal,"51.24356131707571, 4.424880242553035",Point darrêt,0
"[[51.216862033537794, 4.421083629947412], [51.21834505771254, 4.421211541439863], [51.21945065848486, 4.421248941631016], [51.22390125668092, 4.421649305693466], [51.22441390691227, 4.421752457345642], [51.22492199645393, 4.42190255762374], [51.22542381756892, 4.422099105025848], [51.225917662535416, 4.422341454817335], [51.22657982914619, 4.422745909556708], [51.22889596449854, 4.424345260823434], [51.229764996208644, 4.424831622664254], [51.230286485534016, 4.425049935048472], [51.230815279174124, 4.425218082551072], [51.23134944515591, 4.425335416927828], [51.231879726187465, 4.425400779752554], [51.24356131845809, 4.424880242352097]]",3.02424434939072,37,764,Anvers-Central,"51.21686203215482, 4.421083630148361",Gare,Anvers-Luchtbal,"51.24356131707571, 4.424880242553035",Point darrêt,0
"[[51.23174780746617, 4.426375562246656], [51.231815774685536, 4.426193259351613], [51.23225173730925, 4.425896454414112], [51.232660078456355, 4.425711342514007], [51.23335895526182, 4.425551425731311], [51.23978939955438, 4.425064633451596], [51.241044378224615, 4.425096668905331], [51.24356131845809, 4.424880242352097]]",1.33030548437577,38,764,Anvers-Dam,"51.23174780608355, 4.426375562447598",Point darrêt,Anvers-Luchtbal,"51.24356131707571, 4.424880242553035",Point darrêt,0
"[[51.24356131845809, 4.424880242352097], [51.24366226252427, 4.424920959071404], [51.24669101224611, 4.424723208904021], [51.24785912007799, 4.424746111636245], [51.24920445051287, 4.424541296921157], [51.25007997556768, 4.424497243091825], [51.25086443310343, 4.424580690759338], [51.25158920629402, 4.424761892846129], [51.2536866100294, 4.425486339092145], [51.253813083401994, 4.425587018411155], [51.256401107541244, 4.426272361990907], [51.25723926973738, 4.426531822291022], [51.2579812867711, 4.426821324167098], [51.261277426632915, 4.428401809070845], [51.26224603597306, 4.428945159104646], [51.26334226822743, 4.429847646102623], [51.26471061780698, 4.431581851239491], [51.265219407688484, 4.432476042344551], [51.265643781379886, 4.433388115061186], [51.26595042531156, 4.434178471308752], [51.26627181786311, 4.435183552648509], [51.26651610081419, 4.436157444842891], [51.2667079111605, 4.437162646375633], [51.266869584942825, 4.438273117313023], [51.26765251076341, 4.444291839953134], [51.267762684095025, 4.445502996386302], [51.2678883806935, 4.447542327363048], [51.26875515852174, 4.463145201712073], [51.268778794642586, 4.464922352301936], [51.26875046960389, 4.465920524855746], [51.26862422570819, 4.467703230610586], [51.26845904649514, 4.469105794243545], [51.2676774822826, 4.474881085882769], [51.26748292784312, 4.47671249609877], [51.267260787377054, 4.47970263717685], [51.26721446484502, 4.481860896510822], [51.26732600316745, 4.48427170973973], [51.26757696207152, 4.486440824204551], [51.26809305114771, 4.48916542073471], [51.26847119383992, 4.490598622460954], [51.26910817053245, 4.49259742228236], [51.269890675409535, 4.494556266256831], [51.27076815046253, 4.496434767898186], [51.27220166774551, 4.498950389575059], [51.27352746390777, 4.500815944325727], [51.27510893125479, 4.502811672336352], [51.276957818808384, 4.504875818043337], [51.278815048522084, 4.506730918509264], [51.284643759185954, 4.512106058671051], [51.2856320777458, 4.513080262528372], [51.28652105705222, 4.514027464343346], [51.287800371839054, 4.515527071475598], [51.28853057076017, 4.516461745727244], [51.28974749154502, 4.518161966322531], [51.29093031652311, 4.520006874907519], [51.29573604791029, 4.528262218151664], [51.2969984953097, 4.530491763896296], [51.29869740295711, 4.533660128138439], [51.300319384551415, 4.536885939376291], [51.30169295460087, 4.539789165774168], [51.31086632464277, 4.56039230441248], [51.312205233869435, 4.563332449612652], [51.31328234874949, 4.565592710945214], [51.32451923461182, 4.588784276448496], [51.32630377926364, 4.592248425192232], [51.3277872583831, 4.594985662628972], [51.329332090613384, 4.59770809862742], [51.330888427993806, 4.600329266851903], [51.3326098418234, 4.603096428167495], [51.334149225405355, 4.605461257791171], [51.336002336076945, 4.608179549985016], [51.33782809142705, 4.610728809317406], [51.33926846025495, 4.612654604327304], [51.34117985210541, 4.615101279536171], [51.34314209723892, 4.617489589941595], [51.34494762990292, 4.619582759866909], [51.35805994162148, 4.634029490976994]]",20.961412149768,1839,764,Noorderkempen,"51.35805994024289, 4.63402949117758",Gare,Anvers-Luchtbal,"51.24356131707571, 4.424880242553035",Point darrêt,0
"[[50.369741573236375, 4.877488478507722], [50.36534065105491, 4.874860513668118], [50.364721935986125, 4.874526698156447], [50.36411317691729, 4.874301153592853], [50.36359233942765, 4.87416980793691], [50.36263390386355, 4.874044204160044], [50.36144232830124, 4.874076344816284], [50.360693155130555, 4.874176160725565], [50.360136158521456, 4.874368179276155], [50.35962498629724, 4.874648871134377], [50.35917518766443, 4.874988254551488], [50.35886539679789, 4.875280781544169], [50.35857459114351, 4.875610820257565], [50.35810459399865, 4.876291754776455], [50.35719257300036, 4.877903892461751], [50.356843851465726, 4.878450614828515], [50.3563732740135, 4.879034875345418], [50.355812999035706, 4.879550704319629], [50.355478331971916, 4.879783258707073], [50.35507838691603, 4.879996697269673], [50.35467507572466, 4.88014770243242], [50.354294567859995, 4.880234801334506], [50.35389873541752, 4.880269950629638], [50.353484681124186, 4.880247569708838], [50.35307339581244, 4.880168167419788], [50.352490517810956, 4.879957779692083], [50.35205467675437, 4.879717785772487], [50.35163501958203, 4.879406096061836], [50.35120620481131, 4.878989207639592], [50.35082738785843, 4.878518625402086], [50.35051657349223, 4.878039998562192], [50.35018438347954, 4.877402299243109], [50.3499320115303, 4.876788577722396], [50.349667834866096, 4.875933830255697], [50.34885062466981, 4.869974117956067]]",2.98028620030779,472,767,Godinne,"50.34885062327189, 4.869974118156255",Point darrêt,Lustin,"50.36974157183894, 4.877488478707895",Gare,0
